Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.02.12_16.23.37,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,32142,704,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.38,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,24940,351,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.39,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,32634,472,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.40,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,22882,452,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.41,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,26103,358,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.43,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,41179,633,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.44,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,40944,1038,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.45,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,45854,781,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.46,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,32836,834,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.47,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,33932,1008,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.48,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,33116,563,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.49,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,57274,1494,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.50,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,64744,1046,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.51,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,50149,805,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.52,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,60606,1361,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.54,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,45429,871,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.55,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,62373,1036,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.56,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,50104,279,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.57,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,56658,625,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.58,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,55260,979,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.59,-8.500138,51.893262,0,B,3,LTE,-93,-10,17.0,12,-77,58727,1123,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.00,-8.500138,51.893262,0,B,3,LTE,-93,-10,17.0,12,-77,48806,917,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.01,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,42174,696,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.02,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,53179,647,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.03,-8.500138,51.893262,0,B,3,LTE,-93,-10,17.0,12,-77,52318,1351,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.04,-8.500138,51.893262,0,B,3,LTE,-93,-10,17.0,12,-77,56098,784,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.05,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,57318,620,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.07,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,41190,501,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.08,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,38730,585,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.09,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,53627,547,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.10,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,55752,472,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.11,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,58581,758,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.12,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,55394,824,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.13,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,40351,1032,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.14,-8.500138,51.893262,0,B,3,LTE,-94,-9,14.0,12,-77,31393,782,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.15,-8.500138,51.893262,0,B,3,LTE,-94,-9,14.0,12,-77,48113,797,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.16,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,57508,1305,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.17,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,45563,1439,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.19,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,53414,1427,D,-90.0,-12.0,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.20,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,50562,1680,D,-90.0,-12.0,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.21,-8.500138,51.893262,0,B,3,LTE,-94,-9,17.0,12,-77,44031,651,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.22,-8.500138,51.893262,0,B,3,LTE,-94,-9,17.0,12,-77,55405,856,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.23,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,51211,713,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.24,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,62619,880,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.25,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,56881,773,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.26,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,47576,398,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.27,-8.500138,51.893262,0,B,3,LTE,-93,-11,16.0,12,-77,42734,799,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.28,-8.500138,51.893262,0,B,3,LTE,-93,-11,16.0,12,-77,46760,669,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.29,-8.500138,51.893262,0,B,3,LTE,-94,-11,12.0,12,-77,47252,619,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.31,-8.500138,51.893262,0,B,3,LTE,-94,-11,12.0,12,-77,42991,523,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.32,-8.500138,51.893262,0,B,3,LTE,-94,-11,13.0,12,-77,58033,651,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.33,-8.500138,51.893262,0,B,3,LTE,-94,-11,13.0,12,-77,60796,836,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.34,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,61713,623,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.35,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,44366,652,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.36,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,44545,609,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.37,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,67640,659,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.38,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,62339,1152,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.39,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,52989,997,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.40,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,67282,1092,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.41,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,52139,555,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.42,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,28586,434,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.44,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,40877,630,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.45,-8.500138,51.893262,0,B,3,LTE,-94,-12,15.0,12,-77,34983,522,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.46,-8.500138,51.893262,0,B,3,LTE,-94,-12,15.0,12,-77,43908,687,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.47,-8.500138,51.893262,0,B,3,LTE,-94,-11,13.0,12,-77,27423,399,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.48,-8.500138,51.893262,0,B,3,LTE,-94,-11,13.0,12,-77,39267,571,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.49,-8.500138,51.893262,0,B,3,LTE,-94,-11,15.0,12,-77,46972,619,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.50,-8.500138,51.893262,0,B,3,LTE,-94,-11,15.0,12,-77,50954,716,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.51,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,62507,881,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.52,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,65706,1149,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.53,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,61288,883,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.54,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,65404,952,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.56,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,68557,845,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.57,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,68759,1052,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.58,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,38819,849,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.24.59,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,40720,1061,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.00,-8.500138,51.893262,0,B,3,LTE,-94,-10,17.0,12,-77,40642,1022,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.01,-8.500138,51.893262,0,B,3,LTE,-94,-10,17.0,12,-77,28787,718,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.02,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,50987,816,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.03,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,50596,680,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.04,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,39759,830,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.05,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,28843,468,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.06,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,37175,576,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.08,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,44009,506,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.09,-8.500138,51.893262,0,B,3,LTE,-94,-10,17.0,12,-77,58771,746,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.10,-8.500138,51.893262,0,B,3,LTE,-94,-10,17.0,12,-77,31729,1243,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.11,-8.500138,51.893262,0,B,3,LTE,-94,-10,18.0,12,-77,29827,832,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.12,-8.500138,51.893262,0,B,3,LTE,-94,-10,18.0,12,-77,43874,750,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.13,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,34390,462,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.14,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,51334,1274,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.15,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,50887,1296,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.16,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,40821,566,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.17,-8.500138,51.893262,0,B,3,LTE,-94,-11,14.0,12,-77,36224,510,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.19,-8.500138,51.893262,0,B,3,LTE,-94,-11,14.0,12,-77,44568,640,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.20,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,48393,978,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.21,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,40206,638,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.22,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,44803,756,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.23,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,36784,675,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.24,-8.500138,51.893262,0,B,3,LTE,-93,-11,16.0,12,-77,41593,677,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.25,-8.500138,51.893262,0,B,3,LTE,-93,-11,16.0,12,-77,50842,666,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.26,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,56960,704,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.27,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,44982,762,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.28,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,59700,832,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.30,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,48180,585,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.31,-8.500138,51.893262,0,B,3,LTE,-93,-11,16.0,12,-77,55785,519,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.32,-8.500138,51.893262,0,B,3,LTE,-93,-11,16.0,12,-77,61222,1196,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.33,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,57295,960,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.34,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,58391,981,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.35,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,54186,592,D,-90.0,-12.0,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.36,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,49757,659,D,-90.0,-12.0,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.37,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,43237,563,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.38,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,36180,828,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.39,-8.500138,51.893262,0,B,3,LTE,-94,-10,17.0,12,-77,38830,596,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.40,-8.500138,51.893262,0,B,3,LTE,-94,-10,17.0,12,-77,36616,539,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.42,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,43729,554,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.43,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,55942,1040,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.44,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,42364,652,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.45,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,43673,666,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.46,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,52676,795,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.47,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,54853,866,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.48,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,44076,669,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.49,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,44064,625,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.50,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,39602,593,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.51,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,38204,503,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.52,-8.500138,51.893262,0,B,3,LTE,-94,-11,15.0,12,-77,42409,902,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.54,-8.500138,51.893262,0,B,3,LTE,-94,-11,15.0,12,-77,52441,1003,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.55,-8.500138,51.893262,0,B,3,LTE,-94,-11,15.0,12,-77,52027,747,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.56,-8.500138,51.893262,0,B,3,LTE,-94,-11,15.0,12,-77,50305,617,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.57,-8.500138,51.893262,0,B,3,LTE,-94,-10,16.0,12,-77,56960,899,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.58,-8.500138,51.893262,0,B,3,LTE,-94,-10,16.0,12,-77,63122,1148,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.25.59,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,9,-79,43572,643,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.00,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,9,-79,42678,571,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.01,-8.500138,51.893262,0,B,3,LTE,-94,-12,13.0,10,-77,24985,497,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.02,-8.500138,51.893262,0,B,3,LTE,-94,-12,13.0,10,-77,34357,527,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.03,-8.500138,51.893262,0,B,3,LTE,-95,-11,15.0,10,-77,47408,1055,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.05,-8.500138,51.893262,0,B,3,LTE,-95,-11,15.0,11,-79,43317,1050,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.06,-8.500138,51.893262,0,B,3,LTE,-96,-12,15.0,11,-79,42320,892,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.07,-8.500138,51.893262,0,B,3,LTE,-96,-12,15.0,11,-79,35140,576,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.08,-8.500138,51.893262,0,B,3,LTE,-95,-11,14.0,11,-79,35307,507,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.09,-8.500138,51.893262,0,B,3,LTE,-95,-11,14.0,11,-79,37019,490,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.10,-8.500138,51.893262,0,B,3,LTE,-95,-12,12.0,11,-79,43897,807,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.11,-8.500138,51.893262,0,B,3,LTE,-95,-12,12.0,11,-79,33708,509,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.12,-8.500138,51.893262,0,B,3,LTE,-95,-12,14.0,11,-79,27646,451,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.13,-8.500138,51.893262,0,B,3,LTE,-95,-12,14.0,11,-79,39624,744,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.14,-8.500138,51.893262,0,B,3,LTE,-95,-12,13.0,11,-79,34245,552,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.16,-8.500138,51.893262,0,B,3,LTE,-95,-12,13.0,11,-79,35822,521,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.17,-8.500138,51.893262,0,B,3,LTE,-95,-12,11.0,11,-79,36594,567,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.18,-8.500138,51.893262,0,B,3,LTE,-95,-12,11.0,11,-79,36090,505,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.19,-8.500138,51.893262,0,B,3,LTE,-95,-11,14.0,11,-79,40407,320,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.20,-8.500138,51.893262,0,B,3,LTE,-95,-11,14.0,11,-79,29939,570,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.21,-8.500138,51.893262,0,B,3,LTE,-95,-11,14.0,11,-79,16854,251,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.22,-8.500138,51.893262,0,B,3,LTE,-95,-11,14.0,11,-79,30487,413,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.23,-8.500138,51.893262,0,B,3,LTE,-95,-12,15.0,11,-79,24190,250,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.24,-8.500138,51.893262,0,B,3,LTE,-95,-12,15.0,12,-76,41582,569,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.25,-8.500138,51.893262,0,B,3,LTE,-93,-11,16.0,12,-76,61075,1001,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.26,-8.500138,51.893262,0,B,3,LTE,-93,-11,16.0,12,-76,64990,1854,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.28,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-76,60505,1542,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.29,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-76,55181,1623,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.30,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-76,57206,1130,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.31,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-76,60930,743,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.32,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-76,45127,609,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.33,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-76,39345,506,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.34,-8.500138,51.893262,0,B,3,LTE,-93,-11,16.0,12,-76,50540,660,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.35,-8.500138,51.893262,0,B,3,LTE,-93,-11,16.0,12,-76,34996,514,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.36,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-76,40262,834,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.37,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-76,42096,1035,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.38,-8.500138,51.893262,0,B,3,LTE,-93,-11,16.0,12,-76,43371,678,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.40,-8.500138,51.893262,0,B,3,LTE,-93,-11,16.0,12,-76,43114,681,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.41,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-76,46860,532,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.42,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-76,36046,651,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.43,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-76,47554,667,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.44,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-76,46380,703,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.45,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-76,36616,520,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.26.46,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-76,33093,469,D,-,-,-8.499074,51.887362,660.10000000000002
